created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Dec 04 04:10:45 +0000 2022,1.59925485828849E+018,New @AsianJofLS article â€” Beyond the Sharia State: Public Celebrations and Everyday State-Making in the Malay Islamic Monarchy of Brunei Darussalam https://t.co/ksnqltkawT,0,0,0,1,en,1.01287400748866E+018,1.59925485828849E+018,AsianJofLS,https://twitter.com/AsianJofLS/status/1599254858288496640
Thu Dec 01 03:04:12 +0000 2022,1.59815094480994E+018,"A 2-day training on The Fundamental of Financial Accounting &amp  Reporting conducted recently by our SME, Prof Zulkarnain (Associate Dean), at the training centre of Brunei Institute of Leadership in Islamic Finance, Brunei Darussalam organised by ISRA Consulting.  #inceifuniversity https://t.co/pGPzkTU0Sc",0,0,1,5,en,340198657,1.59815094480994E+018,INCEIF,https://twitter.com/INCEIF/status/1598150944809947137
Thu Nov 17 00:09:00 +0000 2022,1.59303342608012E+018,Brunei Darussalam was rank 12th in the top Islamic Finance Development Indicator (IFDI) Markets in 2020. #borneobulletin #brunei #local #banks https://t.co/Rq4ISeff9m,0,0,0,0,en,9.96558062314901E+017,1.59303342608012E+018,borneo_bulletin,https://twitter.com/borneo_bulletin/status/1593033426080124929
Mon Nov 14 00:13:27 +0000 2022,1.59194738175864E+018,The Islamic Studies Department marked the 66th anniversary of the implementation of formal religious education in Brunei Darussalam with a walkathon during the ... Read more here #borneobulletin #brunei #local https://t.co/tkwizhRpas,0,0,0,0,en,9.96558062314901E+017,1.59194738175864E+018,borneo_bulletin,https://twitter.com/borneo_bulletin/status/1591947381758648323
Fri Oct 28 02:35:59 +0000 2022,1.58582265956442E+018,"@FamiOx @IniAlalalannn bkn senang nk jadi pemimpin yg adil &amp  berlandaskan undang2 Islam sebenarðŸ˜“ especially when we ARE NOT an ISLAMIC country, we only have the MAJORITY of Muslim in Malaysia..sbb we are not like BRUNEI DARUSSALAM, as long we are UNITY as 1ðŸ¤ŸðŸ¾",0,0,1,10,in,1.36731792874023E+018,1.58559924510067E+018,AnnaHaniss,https://twitter.com/AnnaHaniss/status/1585822659564425216
Fri Oct 14 12:56:37 +0000 2022,1.58090541570104E+018,"Pehin Mufti, Abdul Aziz Juneid from Brunei Darussalam delivered an online speech at the 36th International Islamic Unity Conference in Tehran. https://t.co/sJU3rsBdJB",0,0,1,2,en,1.04441131668792E+018,1.58090541570104E+018,IRANinBRUNEI,https://twitter.com/IRANinBRUNEI/status/1580905415701049344
Sun Jul 10 13:27:27 +0000 2022,1.54612394119793E+018,"On the occasion of Eid al-Adha, the Embassy of Morocco in Malaysia and Brunei Darussalam extends its warmest congratulations to all members of the Moroccan community and the Islamic nation, wishing good health and happiness. https://t.co/fltloMva6h https://t.co/rlVUzRyVDv",0,0,0,0,en,1.49137268036843E+018,1.54612394119793E+018,MoroccoinMYS,https://twitter.com/MoroccoinMYS/status/1546123941197930496
Sat Jun 04 14:41:21 +0000 2022,1.53309657582785E+018,"@rajbatam @Wonderthatslife @jsaideepak Actually not all his dakwah contains suicidal, terrors or radicalism. Some of his preaching is about Islamic views on personal, family, and daily problems.   He might be rejected in Singapore, but he is very respected in Malaysia and Brunei Darussalam.",0,2,0,0,en,1.00628281970064E+018,1.53303381136926E+018,JualPertalite,https://twitter.com/JualPertalite/status/1533096575827857411
Wed Jun 01 08:26:52 +0000 2022,1.53191516773849E+018,"Don't miss the Shariah Advisory Conference held tomorrow by the Central Bank of Bruneiâ€™s BILIF, in partnership with the BIBF! BIBF Head of Islamic Finance Centre, Mr. Mujtaba Khalid will be speaking at the conference held under the patronage of Brunei Darussalam Central Bank. https://t.co/gkAaaHFkEC",0,0,0,0,en,2613079051,1.53191516773849E+018,TheBIBF,https://twitter.com/TheBIBF/status/1531915167738494976
Sun May 01 09:55:32 +0000 2022,1.52070346063072E+018,"In a video call between @Amirabdolahian &amp  Dato Erywan,the Minister of ForeignÂ AffairsII of Brunei Darussalam,they congratulated Eid al-Fitr and talked about bilateral relations. During VC, the need for unity among the Islamic countries in the battle against extremism was stressed https://t.co/L8pUybTugy",1,0,0,5,en,1.04441131668792E+018,1.52070346063072E+018,IRANinBRUNEI,https://twitter.com/IRANinBRUNEI/status/1520703460630724608
Thu Apr 07 11:17:17 +0000 2022,1.5120267246658E+018,"One Islamic state, Itâ€™s called by Brunei Darussalam..  They respect all your believes and your food cultureâ€¦  They never think about what you eat, What you wearâ€¦  But in my nationâ€¦  à®‡à®¸à¯à®²à®¾à®®à®¿à®¯ à®¨à®¾à®Ÿà¯:  à®®à®±à¯à®± à®®à®¤à®¤à¯à®¤à®µà®°à®¿à®©à¯ à®¨à®®à¯à®ªà®¿à®•à¯à®•à¯ˆà®¯à®¿à®²à¯‹, à®…à®µà®°à¯à®•à®³à®¿à®©à¯ à®‰à®£à®µà¯ à®•à®²à®¾à®šà¯à®šà®¾à®°à®¤à¯à®¤à®¿à®²à¯‹ à®¤à®²à¯ˆà®¯à®¿à®Ÿà¯à®µà®¤à¯ à®‡à®²à¯à®²à¯ˆ https://t.co/GljhOjCZT6",0,0,0,7,en,1.3598353489776E+018,1.5120267246658E+018,ak_mdak,https://twitter.com/ak_mdak/status/1512026724665802755
Tue Mar 29 12:30:51 +0000 2022,1.50878374725203E+018,"Highlights of speech of Dr. Khairudin Aljunied, Professor of Southeast Asian Islamic and Intellectual History at University of Brunei Darussalam, during the virtual lecture: A Misunderstood Civilization: Rethinking the Study of Islam in Southeast Asia"".  #MuslimCommunities https://t.co/7WcILQ3wFX""",0,0,2,2,en,1.04494697226276E+018,1.50878374182035E+018,WMuslimCC,https://twitter.com/WMuslimCC/status/1508783747252035588
Mon Mar 28 00:30:34 +0000 2022,1.50824009203657E+018,"Jana Kapital is the first Peer-to-Peer (P2P) online Islamic fintech company that facilitates an alternative form of financing for Micro SMEs in Brunei Darussalam through funds collected from the community (investing public), or in what is now globally known as crowdfunding. https://t.co/aIiLk1Pmeq",0,0,0,0,en,1.13826930420851E+018,1.50824009203657E+018,JanaKapital,https://twitter.com/JanaKapital/status/1508240092036571136
Thu Mar 17 03:55:41 +0000 2022,1.50430544567432E+018,"Brunei Darussalam participant Abdul Aziz bin Noor Nasran clinched the fourth spot in the finals of the 7th International Al-Quran Competition among the students of the Islamic World,organised by I.R.Iran. https://t.co/2UdSzXsEXZ",0,0,1,4,en,1.04441131668792E+018,1.50430544567432E+018,IRANinBRUNEI,https://twitter.com/IRANinBRUNEI/status/1504305445674323973
Tue Mar 01 04:28:15 +0000 2022,1.49851543418576E+018,@dwidmannabraham @madmissmokhtar I watched a Brunei Darussalam classic film which was produced in 1968 by the Brunei Ministry of Religious Affairs. I saw how the state negotiated an 'Islamic' way of life through films to the people of Brunei in that era.,0,0,0,1,en,102869721,1.49850903670194E+018,AkbarRafs,https://twitter.com/AkbarRafs/status/1498515434185760772
Wed Feb 23 08:27:03 +0000 2022,1.49640120602929E+018,"Brunei Darussalam - Heaven on Earth  A place like no other  Home is where the heart is!   Lived 12 years in Brunei Darussalam.  A country with most progressive Islamic society, zero taxes, prosperous institutions, great ambience, wealthy govt &amp  wonderful people.  @PakinBrunei https://t.co/QtZULp72TG",0,0,0,0,en,231357220,1.49640120602929E+018,WaqasMahmoodAli,https://twitter.com/WaqasMahmoodAli/status/1496401206029299712
Sat Feb 19 04:53:18 +0000 2022,1.49489786257634E+018,"Anyone interested to apply for a PhD in Islamic Studies with full scholarship at Universiti Brunei Darussalam, do contact me!  A proposal is required, and it needs to be in English. The deadline will be on 28th February 2022 for August 2022 intake.",12,12,389,587,en,172371266,1.49489786257634E+018,DrAmaliAmin,https://twitter.com/DrAmaliAmin/status/1494897862576340996
Fri Feb 11 10:57:48 +0000 2022,1.49209048652986E+018,Message from the Ambassador of the Islamic Republic of Iran in Brunei Darussalam addressed to Iranians living in ðŸ‡§ðŸ‡³ https://t.co/qL4bNa3wrk,0,1,1,7,en,1.04441131668792E+018,1.49209033673032E+018,IRANinBRUNEI,https://twitter.com/IRANinBRUNEI/status/1492090486529867776
Wed Jan 26 09:45:18 +0000 2022,1.48627403577643E+018,"Senior Assistant Professor / Associate Professor / Professor in Islamic Governance - Universiti Brunei Darussalam - Bandar Seri Begawan, Brunei Darussalam https://t.co/IrWYGLxcP9 https://t.co/Zk01W2p23B",0,0,0,1,ro,4576861282,1.48627403577643E+018,akadeus_com,https://twitter.com/akadeus_com/status/1486274035776430081
Mon Jan 24 14:52:40 +0000 2022,1.48562661248613E+018,"HE.Dato Ismail Abd Manap,the new Ambassador of Brunei Darussalam in Tehran handed over his credentials to Dr.Raisi today. In the meeting, the priority of the foreign policy of the Islamic Republic of Iran over its neighbors and Islamic countries was emphasized. ðŸ‡®ðŸ‡·ðŸ‡§ðŸ‡³ https://t.co/TIOSHh8Upn",1,0,0,10,en,1.04441131668792E+018,1.48562661248613E+018,IRANinBRUNEI,https://twitter.com/IRANinBRUNEI/status/1485626612486131715
Mon Nov 29 11:28:58 +0000 2021,1.46528163021017E+018,"This week on IslamicMarkets Briefing, we cover:     ðŸ‡´ðŸ‡² Crowdfunding in Oman   ðŸ‡©ðŸ‡¿ Takaful development in Algeria   ðŸ‡§ðŸ‡³ Bank Islam Brunei Darussalam appoints its first female CEO https://t.co/9zf8W0BKOk",0,1,1,2,en,75017859,1.46528163021017E+018,islamic_markets,https://twitter.com/islamic_markets/status/1465281630210179076
